DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2021.01.14,15:30:00,28859,28869,28849,28859,168,0,8,22:30:00
2021.01.15,14:30:00,28489,28504,28459,28469,304,0,8,21:30:00
2021.01.15,15:00:00,28469,28489,28464,28466,269,0,8,22:00:00
2021.01.15,15:30:00,28464,28474,28379,28416,422,0,8,22:30:00
2021.01.18,14:30:00,28283,28293,28258,28263,150,0,8,21:30:00
2021.01.18,15:00:00,28263,28303,28263,28293,166,0,8,22:00:00
2021.01.18,15:30:00,28293,28313,28293,28308,105,0,8,22:30:00
2021.01.19,14:30:00,28678,28698,28663,28683,227,0,8,21:30:00
2021.01.19,15:00:00,28683,28683,28648,28648,177,0,8,22:00:00
2021.01.19,15:30:00,28648,28658,28643,28653,181,0,8,22:30:00
2021.01.20,14:30:00,28513,28528,28508,28528,144,0,8,21:30:00
2021.01.20,15:00:00,28528,28573,28528,28568,138,0,8,22:00:00
2021.01.20,15:30:00,28570,28583,28553,28578,152,0,8,22:30:00
2021.01.21,14:30:00,28713,28713,28688,28698,159,0,8,21:30:00
2021.01.21,15:00:00,28698,28698,28678,28693,111,0,8,22:00:00
2021.01.21,15:30:00,28690,28698,28598,28643,493,0,8,22:30:00
2021.01.22,14:30:00,28443,28473,28438,28463,328,0,8,21:30:00
2021.01.22,15:00:00,28463,28480,28453,28478,202,0,8,22:00:00
2021.01.22,15:30:00,28478,28518,28468,28510,278,0,8,22:30:00
2021.01.25,14:30:00,28713,28713,28633,28648,572,0,8,21:30:00
2021.01.25,15:00:00,28648,28673,28633,28633,472,0,8,22:00:00
2021.01.25,15:30:00,28633,28658,28588,28648,593,0,8,22:30:00
2021.01.26,14:30:00,28723,28743,28713,28738,206,0,8,21:30:00
2021.01.26,15:00:00,28738,28748,28715,28718,259,0,8,22:00:00
2021.01.26,15:30:00,28720,28730,28713,28723,123,0,8,22:30:00
2021.01.27,14:30:00,28475,28483,28428,28433,948,0,8,21:30:00
2021.01.27,15:00:00,28433,28508,28403,28480,633,0,8,22:00:00
2021.01.27,15:30:00,28478,28490,28443,28470,652,0,8,22:30:00
2021.01.28,14:30:00,28072,28087,28032,28052,592,0,8,21:30:00
2021.01.28,15:00:00,28049,28054,27997,28032,640,0,8,22:00:00
2021.01.28,15:30:00,28034,28207,28022,28207,830,0,8,22:30:00
2021.01.29,14:30:00,27912,27929,27837,27847,627,0,8,21:30:00
2021.01.29,15:00:00,27847,27884,27737,27849,1377,0,8,22:00:00
2021.01.29,15:30:00,27849,27987,27849,27942,1088,0,8,22:30:00
2021.02.01,14:30:00,28229,28252,28197,28202,349,0,8,21:30:00
2021.02.01,15:00:00,28202,28217,28182,28187,272,0,8,22:00:00
2021.02.01,15:30:00,28187,28207,28172,28177,281,0,8,22:30:00
2021.02.02,14:30:00,28367,28372,28344,28352,232,0,8,21:30:00
2021.02.02,15:00:00,28352,28367,28347,28352,203,0,8,22:00:00
2021.02.02,15:30:00,28352,28372,28342,28354,281,0,8,22:30:00
2021.02.03,14:30:00,28607,28627,28597,28602,204,0,8,21:30:00
2021.02.03,15:00:00,28602,28607,28577,28597,234,0,8,22:00:00
2021.02.03,15:30:00,28597,28622,28597,28617,237,0,8,22:30:00
2021.02.04,14:30:00,28412,28437,28404,28432,174,0,8,21:30:00
2021.02.04,15:00:00,28434,28457,28422,28447,229,0,8,22:00:00
2021.02.04,15:30:00,28449,28459,28439,28442,256,0,8,22:30:00
2021.02.05,14:30:00,28887,28902,28872,28877,180,0,8,21:30:00
2021.02.05,15:00:00,28877,28902,28862,28884,198,0,8,22:00:00
2021.02.05,15:30:00,28887,28902,28842,28892,358,0,8,22:30:00
2021.02.08,14:30:00,29377,29385,29370,29375,146,0,8,21:30:00
2021.02.08,15:00:00,29375,29520,29367,29495,278,0,8,22:00:00
2021.02.08,15:30:00,29492,29535,29480,29485,344,0,8,22:30:00
2021.02.09,14:30:00,29430,29440,29412,29420,163,0,8,21:30:00
2021.02.09,15:00:00,29420,29445,29410,29445,177,0,8,22:00:00
2021.02.09,15:30:00,29442,29462,29427,29452,189,0,8,22:30:00
2021.02.10,14:30:00,29454,29464,29449,29449,101,0,8,21:30:00
2021.02.10,15:00:00,29449,29451,29434,29439,99,0,8,22:00:00
2021.02.10,15:30:00,29439,29469,29429,29439,343,0,8,22:30:00
2021.02.11,14:30:00,29404,29409,29381,29389,72,0,8,21:30:00
2021.02.11,15:00:00,29389,29429,29389,29424,98,0,8,22:00:00
2021.02.11,15:30:00,29426,29439,29419,29429,79,0,8,22:30:00
2021.02.12,14:30:00,29459,29474,29459,29464,197,0,8,21:30:00
2021.02.12,15:00:00,29464,29489,29464,29481,191,0,8,22:00:00
2021.02.12,15:30:00,29479,29494,29444,29456,206,0,8,22:30:00
2021.02.15,14:30:00,30134,30159,30099,30109,179,0,8,21:30:00
2021.02.15,15:00:00,30106,30129,30099,30129,121,0,8,22:00:00
2021.02.15,15:30:00,30129,30174,30119,30164,151,0,8,22:30:00
2021.02.16,14:30:00,30549,30556,30524,30544,282,0,8,21:30:00
2021.02.16,15:00:00,30546,30549,30524,30544,229,0,8,22:00:00
2021.02.16,15:30:00,30546,30549,30494,30506,432,0,8,22:30:00
2021.02.17,14:30:00,30389,30414,30384,30394,197,0,8,21:30:00
2021.02.17,15:00:00,30394,30404,30374,30379,262,0,8,22:00:00
