DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,plus_7_tokyoTime
2020.10.09,19:00:00,3478.8,3482.1,3474.0,3476.4,821,0,6,02:00:00
2020.10.09,19:30:00,3476.6,3479.9,3474.1,3475.4,927,0,6,02:30:00
2020.10.09,20:00:00,3475.5,3477.4,3472.9,3473.9,575,0,6,03:00:00
2020.10.09,20:30:00,3474.1,3477.9,3472.6,3477.9,539,0,6,03:30:00
2020.10.09,21:00:00,3477.6,3477.9,3471.1,3472.1,583,0,6,04:00:00
2020.10.09,21:30:00,3472.4,3475.6,3468.4,3472.4,726,0,6,04:30:00
2020.10.09,22:00:00,3472.1,3478.6,3470.9,3477.9,663,0,6,05:00:00
2020.10.09,22:30:00,3477.8,3477.9,3470.4,3476.8,1138,0,6,05:30:00
2020.10.12,17:00:00,3503.0,3510.9,3501.1,3510.6,1369,0,6,00:00:00
2020.10.12,17:30:00,3510.4,3518.4,3508.9,3516.1,932,0,6,00:30:00
2020.10.12,18:00:00,3516.4,3528.6,3516.4,3526.6,861,0,6,01:00:00
2020.10.12,18:30:00,3526.4,3530.1,3524.6,3526.4,1123,0,6,01:30:00
2020.10.12,19:00:00,3526.8,3540.0,3525.9,3537.9,936,0,6,02:00:00
2020.10.12,19:30:00,3537.9,3542.4,3536.5,3537.6,1220,0,6,02:30:00
2020.10.12,20:00:00,3537.9,3545.4,3535.0,3544.4,962,0,6,03:00:00
2020.10.12,20:30:00,3544.6,3547.2,3540.1,3542.4,1439,0,6,03:30:00
2020.10.12,21:00:00,3542.1,3549.5,3541.9,3549.2,1264,0,6,04:00:00
2020.10.12,21:30:00,3549.5,3550.0,3542.6,3544.7,1641,0,6,04:30:00
2020.10.12,22:00:00,3545.0,3547.4,3539.0,3543.7,1551,0,6,05:00:00
2020.10.12,22:30:00,3543.5,3544.0,3532.0,3535.5,1817,0,6,05:30:00
2020.10.13,17:00:00,3528.3,3529.8,3516.3,3523.1,2215,0,6,00:00:00
2020.10.13,17:30:00,3522.8,3525.1,3515.4,3523.3,2204,0,1,00:30:00
2020.10.13,18:00:00,3523.6,3528.6,3521.3,3525.6,1608,0,6,01:00:00
2020.10.13,18:30:00,3525.8,3527.8,3520.3,3524.6,1492,0,6,01:30:00
2020.10.13,19:00:00,3524.3,3526.1,3516.1,3522.8,1720,0,6,02:00:00
2020.10.13,19:30:00,3523.0,3523.6,3517.8,3522.8,1430,0,6,02:30:00
2020.10.13,20:00:00,3523.1,3525.6,3512.6,3520.3,2403,0,6,03:00:00
2020.10.13,20:30:00,3520.5,3521.8,3507.3,3509.1,2755,0,6,03:30:00
2020.10.13,21:00:00,3509.3,3515.3,3505.5,3506.3,2607,0,6,04:00:00
2020.10.13,21:30:00,3506.6,3511.6,3500.3,3509.8,2821,0,6,04:30:00
2020.10.13,22:00:00,3509.6,3523.1,3508.6,3521.3,1733,0,6,05:00:00
2020.10.13,22:30:00,3521.2,3524.8,3511.1,3511.1,2158,0,6,05:30:00
2020.10.14,17:00:00,3526.8,3527.2,3510.2,3510.7,1572,0,6,00:00:00
2020.10.14,17:30:00,3510.9,3518.9,3507.2,3515.4,1257,0,6,00:30:00
2020.10.14,18:00:00,3515.4,3518.4,3509.4,3510.2,1615,0,6,01:00:00
2020.10.14,18:30:00,3510.2,3511.7,3489.7,3491.0,1910,0,6,01:30:00
2020.10.14,19:00:00,3491.0,3499.4,3480.9,3487.9,1975,0,6,02:00:00
2020.10.14,19:30:00,3487.2,3492.7,3482.2,3488.9,2186,0,6,02:30:00
2020.10.14,20:00:00,3488.9,3493.9,3485.7,3486.4,1893,0,6,03:00:00
2020.10.14,20:30:00,3486.7,3491.9,3481.2,3490.4,1517,0,6,03:30:00
2020.10.14,21:00:00,3490.7,3496.9,3487.4,3489.9,1566,0,6,04:00:00
2020.10.14,21:30:00,3489.8,3492.2,3481.2,3491.2,2029,0,6,04:30:00
2020.10.14,22:00:00,3490.9,3501.9,3488.7,3496.2,1746,0,6,05:00:00
2020.10.14,22:30:00,3496.2,3502.2,3486.9,3488.7,2081,0,6,05:30:00
2020.10.15,17:00:00,3463.8,3465.3,3453.8,3455.8,2905,0,2,00:00:00
2020.10.15,17:30:00,3455.6,3457.8,3447.1,3456.3,3142,0,6,00:30:00
2020.10.15,18:00:00,3456.1,3469.3,3448.8,3463.1,2435,0,6,01:00:00
2020.10.15,18:30:00,3463.1,3472.4,3461.8,3464.6,2396,0,2,01:30:00
2020.10.15,19:00:00,3464.6,3468.1,3460.6,3461.3,2436,0,6,02:00:00
2020.10.15,19:30:00,3461.3,3468.1,3456.9,3467.6,1670,0,6,02:30:00
2020.10.15,20:00:00,3467.3,3472.8,3466.6,3469.3,1407,0,6,03:00:00
2020.10.15,20:30:00,3469.6,3477.1,3468.6,3474.1,1500,0,6,03:30:00
2020.10.15,21:00:00,3474.1,3479.1,3474.1,3477.8,1372,0,6,04:00:00
2020.10.15,21:30:00,3477.6,3479.1,3471.7,3478.3,1328,0,6,04:30:00
2020.10.15,22:00:00,3478.1,3486.3,3477.0,3485.3,1571,0,6,05:00:00
2020.10.15,22:30:00,3485.3,3489.3,3480.3,3484.3,1976,0,6,05:30:00
2020.10.16,17:00:00,3500.1,3516.1,3499.8,3514.8,908,0,6,00:00:00
2020.10.16,17:30:00,3514.6,3516.3,3507.3,3507.6,802,0,6,00:30:00
2020.10.16,18:00:00,3507.8,3508.3,3495.3,3500.1,1289,0,6,01:00:00
2020.10.16,18:30:00,3500.1,3505.1,3497.6,3503.8,1068,0,6,01:30:00
2020.10.16,19:00:00,3503.7,3504.1,3495.3,3501.6,1172,0,6,02:00:00
2020.10.16,19:30:00,3501.6,3501.7,3493.1,3499.6,1249,0,6,02:30:00
2020.10.16,20:00:00,3499.3,3503.3,3497.8,3502.3,974,0,6,03:00:00
2020.10.16,20:30:00,3502.6,3505.0,3500.1,3501.6,888,0,6,03:30:00
2020.10.16,21:00:00,3501.6,3506.6,3498.8,3505.3,1123,0,6,04:00:00
2020.10.16,21:30:00,3505.6,3508.3,3502.6,3508.1,962,0,6,04:30:00
2020.10.16,22:00:00,3508.1,3508.1,3494.8,3497.8,1591,0,6,05:00:00
2020.10.16,22:30:00,3497.6,3498.3,3485.1,3485.1,1328,0,6,05:30:00
